,Day of Week,Tenure Group,Email Domain,Age Group,Gender,Type,Subject Id
241,1.1800000000000002,0.0,0.0,0.0,0.0,-0.1,0.0
242,6.926299555110292,0.0,0.0,0.0,0.0,0.0,0.0
243,3.0,0.0,0.0,0.0,0.0,0.0,0.0
244,6.596535283294949,0.0,0.0,0.0,0.0,0.0,0.0
245,9.036000000000001,0.0,0.0,0.0,0.0,0.0,0.0
246,1.908,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,3.18,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,3.0,0.0,0.0,0.0,0.0,0.0,0.0
252,5.4,0.0,0.0,0.0,0.0,0.0,0.0
253,3.0,0.0,0.0,0.0,0.0,0.0,0.0
254,3.18,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,2.5996,0.0,0.0,0.0,0.0,0.0,0.0
257,2.7754515191825737,0.0,0.0,0.0,0.0,0.0,0.0
258,1.8636,0.0,0.0,0.0,0.0,0.0,0.0
259,1.9116,0.0,0.0,0.0,0.0,0.0,0.0
260,-0.1,-0.09929104,0.0,0.0,0.0,0.0,-0.1
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,-0.1,-0.1,-0.04000000000000001,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,10.51636650786066,0.0,0.0,0.0,0.0,0.0,0.0
265,5.508000000000001,0.0,0.0,0.0,0.0,0.0,0.0
266,3.445019990481783,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,7.5,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,3.1908000000000003,0.0,0.0
269,0.0,0.0,0.0,3.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,3.18,0.0
271,3.0,0.0,0.0,0.0,0.0,0.0,0.0
272,3.0,3.0,0.0,0.0,0.0,0.0,0.0
273,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274,5.4,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,5.4,0.0,0.0,0.0,0.0,0.0,0.0
